id,jobTitle,companyName,locations,skills
4012843,Core Network Engineer,PT ZTE Indonesia,Jakarta Raya,engineer
1032875079,SDS (Smartfren Direct Selling),PT Smartfren Telecom Tbk,Kediri,
4012842,Sekretaris Office,PT. Pesona Indonesia Plywood,Banyuwangi,office
4012841,QC (quality Control) / Counter,PT Delcoprima Pacific,Serang,"control, quality"
4012840,Personal Asisten to Director,PT Indonesia Tsingshan Stainless Steel (Jakarta),Jakarta Raya,director
4012839,Sales & Marketing Data Asst. Manager,PT Cahaya Manunggal,Tangerang,"data, les, manager, marketing, sales"
1032899189,Credit Marketing Officer (Bogor Timur),PT Swapro International,Bogor,"marketing, office, officer, timur"
4012838,Claim Executive,PT Logistik Canggih Indonesia (Logisly),Jakarta Selatan,executive
4012837,PHP Developer,PT Ivatama Teknologi,Jakarta Raya,developer
4012836,Leasing Supervisor - Tamini Square,PT Lippo Malls Indonesia,Jakarta Timur,supervisor
4012835,Aesthetic Doctor (JAKARTA),PT.Samudra Estetika perkasa,Jakarta Raya,jakarta
4012834,Staf Admin,PT. Ayu Sejati (Surabaya),Jawa Timur,admin
4012833,Crew WO (Freelance),Adipati Organizer,Kediri,freelance
4012832,Internal Audit,PT Media Indonusa (Jakarta),Jakarta Raya,"audit, intern, internal"
4012831,Aesthetic Doctor (Batam),PT.Samudra Estetika perkasa,Batam,
4012830,Sales Promotion,PT Mulia Sukses Jaya,"Jakarta Raya,Bekasi,Depok,Tangerang","les, sales"
1032875076,Pramuniaga,Gandoang Toys,Bogor,
4012829,Procurement & Asset Management,PT Sarimelati Kencana Tbk,Jakarta Selatan,management
4012827,MARKETING STAFF,PT Danakorindo Jaya,Tangerang,"marketing, staff"
4012826,Sales Engineering ( Solo ),PT Himalaya Everest Jaya,Surakarta,"engineer, engineering, les, sales"
4012825,SHRIMP HATCHERY TECHNICIAN,PT Suri Tani Pemuka (JAPFA GROUP),"Sumatera Utara,Jawa Timur,Jawa Barat,Jawa Tengah,Sulawesi Barat,Sulawesi Selatan,Sulawesi Tengah,Sulawesi Tenggara",
4012824,Retail Business Development Makassar,PT Global Unggul Mandiri (Paxel),Makassar,"business, development, retail"
4012823,Telemarketing,PT Anugrah Sukses Marine,Jakarta Raya,marketing
4012822,Medical Representative,PT. Novell Pharmaceutical Laboratories (padang),Padang,representative
4012819,Freelance Customer Service,PT JULO Teknologi Finansial,Tangerang,"customer, freelance, service"
4012818,Product Research Specialist,PT Akulaku Silvrr Indonesia,Jakarta Pusat,"product, specialist"
1032875074,Merchant Akuisisi (Tangerang Kota),PT Danamas Insan Kreasi Andalan,Tangerang,"kota, tangerang"
4012816,BANCASSURANCE SPECIALIST SYARIAH,PT BNI Life Insurance,"Jambi,Medan,Padang,Lampung,Palembang,Bengkulu,Jakarta Pusat,Bandung,Balikpapan,Makassar",specialist
4012817,Sales Engineering  - Pekanbaru,PT Himalaya Everest Jaya,Pekanbaru,"engineer, engineering, les, sales"
4012815,Branch Manager,PT Smart Multi Finance,"Jayapura,Jawa Timur,Kalimantan Selatan,Kalimantan Timur,Lampung,Pekanbaru,Sulawesi Selatan,Palu,Sulawesi Utara,Tangerang",manager
4012814,CONTENT CREATOR,INTRODUCTION_Co,Cimahi,"content, creator"
4012813,Video Editor,Sriredjeki,Yogyakarta,
4012812,Web Designer,PT Mega Kapuas Dinamik,Jakarta Utara,"design, designer"
4012811,Field Collection - PALANGKARAYA,PT Home Credit Indonesia,Palangkaraya,field
1032859594,Operator Maintenance,PT Askara Internal,Bekasi,operator
4012810,Sales Marketing,CV Casa Fiero,Surabaya,"les, marketing, sales"
1032875068,Remedial Officer (Tangerang Kota),PT Danamas Insan Kreasi Andalan,Tangerang,"kota, media, office, officer, tangerang"
1032859591,Promotor Smartfren (Surabaya),PT Trimitra Putra Mandiri,Surabaya,surabaya
4012805,Finance Staff,PT Meyz Business Strategy (Jakarta),Jakarta Selatan,"finance, staff"
4012804,Logistic Staff,PT Cahaya Manunggal,Bekasi,staff
4012803,Staff Packing,CV Cahaya Anak Negeri,Magelang,staff
4012802,Translator (Mandarin to Indonesia & vice-versa),PT Sumber Daya Energi,Kalimantan Selatan,"and, indonesia, mandarin"
4012801,Ekstruder Process Engineer,,Karawang,engineer
4012800,Sales Assistant Staff,PT Hon Chuan Indonesia,Bekasi,"assistant, les, sales, staff"
1032875067,Asisten Rumah Tangga,CV SADEWA AGRI JAYA,Kediri,
4012799,LOGISTIK,PT Ardeco Karya Global,Jakarta Barat,
4012798,Power Plant Process,BUANA INSKONSI JAYA KONSTRUKSI,Kalimantan Selatan,
4012797,Training & People Development Supervisor,PT SIN A SIXFIFTEEN,Pasuruan,"development, supervisor"
1032875063,SPG/SPB Motoris Kapal Api (Surabaya),PT Fastrata Buana,Surabaya,surabaya
4012796,Senior Mine Plan Engineer,PT Damai Abadi Samudra,Jakarta Utara,"engineer, senior"
4012795,Customer Success - Makassar,PT Global Unggul Mandiri (Paxel),Makassar,customer
4012794,Internal Audit & SOP,PT Bhakti Idola Tama,Jakarta Barat,"audit, intern, internal"
4012793,Admin Project,PT Wahana Sentra Niaga,Surabaya,"admin, project"
1032859587,Agency Benefits Consultant,PT Asuransi Jiwa Manulife Indonesia,Jakarta Raya,consultant
1032875061,SPB Aplikasi,PT Danamas Insan Kreasi Andalan,Jambi,
4012792,Information Technology Management,PT Meulaboh Power Generation,Meulaboh,"for, management"
4012790,Corp BD Manager,Mensa Group,Jakarta Selatan,manager
4012789,Desain Grafis,PT Idea Gaya Kreatif (Jakarta),Jakarta Selatan,
1032875060,SPG Bank Swasta (Weleri),PT Danamas Insan Kreasi Andalan,Jawa Tengah,
4012788,HRGA,PT Idea Gaya Kreatif (Jakarta),Jakarta Selatan,
4012787,Kepala Cabang Makassar,PT Star Sparta Indonesia,Makassar,"cabang, kepala"
4012786,Quality Control Administration,PT SIN A SIXFIFTEEN,Pasuruan,"admin, control, quality"
4012784,ARCHITECTURAL CONTENT EDITOR,PT BCI Asia,Jakarta Selatan,content
4012783,Mandarin Teacher,Forteza Academy,Surabaya,"and, mandarin"
1032875056,SPB Bank Swasta (Weleri),PT Danamas Insan Kreasi Andalan,Jawa Tengah,
1032875054,CRM,Hutanindo Lestari Group,"Yogyakarta,Bantul",
1032875055,Seller Tutor (Kota Bandung),PT Mitracomm Ekasarana - Jakarta,Bandung,"and, bandung, kota"
1032875053,Senior Sales Kontrak (Tangerang Kab),TULUS WATER,Tangerang,"kab, les, sales, senior, tangerang"
4012781,Crew Stand,BFC Duo Keboansikep,Sidoarjo,and
1032875051,SPG/SPB Motoris Kapal Api (Gresik),PT Fastrata Buana,Gresik,
4012780,Staf Engineering,EGO RESTAURANT,Lombok,"engineer, engineering"
4012779,Kitchen Staff (Dapur),CIP CHIPS,Surabaya,staff
4012778,MEP Manager,PT Farpoint Prima (Gunung Sewu Group),Jakarta Raya,manager
1032875042,SPB Bank Swasta (Kendal),PT Danamas Insan Kreasi Andalan,Jawa Tengah,
1032859570,Purchasing Staff Safety/ Cutting Tools,PT Total Prime Engineering,Bekasi,"purchasing, staff"
4012777,TRANSLATOR,PT. Haidi Mining Services,Jakarta Pusat,
4012776,HR Operational Head (Semarang),,Semarang,"head, operation"
4012775,Interior Designer,PT Dimensi Kreasi Persada Mulia,Tangerang,"design, designer"
4012774,Account Manager (Sales Representative) - Banjarbaru - Banjarmasin,FIBERSTAR (PT. Mega Akses Persada),Banjarbaru,"account, les, manager, representative, sales"
4012773,TELLER (PENEMPATAN YOGYAKARTA),PT. MEKAR ARMADA INVESTAMA,Yogyakarta,
4012772,SERVICE ADVISOR,PT. WILTOP AUTO ( DEALER HONDA JAMBI),Jambi,service
4012771,BRANCH MANAGER CAR - SURABAYA,PT Mega Auto Finance,Surabaya,"car, manager, surabaya"
1032859565,Sales Force Kaliabang,PT Rajawali Anugrah Resources,Bekasi,"for, les, sales"
1032875030,Textile Coloring (Pewarna Kain),Ivory Bridal Jakarta,Sleman,
4012770,HR GENERALIST MANAGER,PT Chosuk Development Indonesia,"Cikarang,Bekasi",manager
4012768,Facility & Maintenance Senior Staff,PT Sinar Mitra Sepadan Finance (ORIX Japan),Jakarta Selatan,"senior, staff"
4012767,Big Order Corporate Order Staff,PT Griya Miesejati (Bakmi GM),Jakarta Selatan,"corporate, staff"
4012766,Human Resources Support Staff (HRSS) - Sulawesi Tengah,PT Bina Artha Ventura,Sulawesi Tengah,"staff, support"
4012765,Sales Representative Apprentice - Jakarta Barat (3 Months Project),Coca-Cola Europacific Partners Indonesia,Jakarta Barat,"barat, jakarta, les, project, representative, sales"
4012764,PRODUCT DESIGNER,PT Lawangmas Primapack Indonesia,Surabaya,"design, designer, product"
4012763,Staff Akunting,PT JNB GLOBAL,Cikarang,staff
4012762,Account Manager (Sales Representative) - Semarang,FIBERSTAR (PT. Mega Akses Persada),Semarang,"account, les, manager, representative, sales"
4012761,Operation Mentor Mojokerto,PT Global Unggul Mandiri (Paxel),Jawa Timur,operation
4012759,Risk Management Officer,PT Media Indonusa (Jakarta),Jakarta Raya,"management, office, officer"
4012760,Marketing Head Tangerang,PT Bussan Auto Finance (BAF),Tangerang,"head, marketing, tangerang"
4012758,Ocean Freight Manager - Logistic - Jakarta Timur (B-78932),RGF HR Agent Indonesia,Jakarta Raya,"jakarta, manager, timur"
4012756,Internal Audit Supervisor,Stanford Teknologi Indonesia,Jakarta Raya,"audit, intern, internal, supervisor"
4012755,Account Manager (Sales Representative) - SURABAYA,FIBERSTAR (PT. Mega Akses Persada),Surabaya,"account, les, manager, representative, sales, surabaya"
4012754,ADMIN PART,PT. WILTOP AUTO ( DEALER HONDA JAMBI),Jambi,admin
4012753,Account Manager (Sales Representative) - BANDUNG,FIBERSTAR (PT. Mega Akses Persada),Bandung,"account, and, bandung, les, manager, representative, sales"
4012751,BRANCH MANAGER CAR - YOGYAKARTA,PT Mega Auto Finance,Yogyakarta,"car, manager"
4012750,Finance Manager,PT LIMA SRIKANDI JAYA,Jakarta Raya,"finance, manager"
4012747,Guru TK,Yayasan Islam Lu'lu'ul Maknun Indonesia,Semarang,guru
4012746,Human Resources Development,PT DWIKARYA PUTRA MANUNGGAL,Semarang,development
4012745,HR Manager,Stanford Teknologi Indonesia,Jakarta Pusat,manager
4012744,Purchasing Lokal Supervisor,PT Star Cosmos,Tangerang,"purchasing, supervisor"
4012743,CORPORATE CULTURE STAFF,AGRO BOGA UTAMA GROUP,Jakarta Raya,"corporate, staff"
4012742,IT Fungsional SAP,"PT Fajar Surya Wisesa,Tbk",Bekasi,
4012741,Marketing Percetakan,PT. Mora Perkasa Group,Jakarta Timur,marketing
4012740,Sales Automotive Parts - Automotive Parts - Cikarang (B-80266),RGF HR Agent Indonesia,Cikarang,"les, sales"
1032892674,Staff IT (Jakarta Barat),PT Bumi Daya Plaza,Jakarta Barat,"barat, jakarta, staff"
1032892675,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Tangerang,"food, lead, leader, store"
4012739,Marketing (Yogya),Muncul Group,Yogyakarta,marketing
4012738,Purchasing Manager,,Tangerang,"manager, purchasing"
4012737,Driver (Domisili Tangerang),PT Allure Alluminio,"Jakarta Utara,Tangerang",tangerang
4012736,PROJECT MANAGER,KYRIA KONSTRUKSI INDONESIA,Banten,"manager, project"
1032892669,Team Leader KPR (Jakarta Barat),PT Danamas Insan Kreasi Andalan,Jakarta Barat,"barat, jakarta, lead, leader, team"
4012735,Legal Pertanahan,PT Samudra Mahkota Beach (Surabaya),Jawa Timur,legal
1032892668,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Palembang,"food, lead, leader, store"
1032892665,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Jakarta Pusat,"food, lead, leader, store"
4012734,Business Development Officer,PT COME COME INDONESIA,Jakarta Raya,"business, development, office, officer"
4012733,Key Account Manager - Product Immunology,PT. Enviro Meditech Pratama,Jakarta Raya,"account, manager, product"
1032892662,Finishing,PT Tecma Mitratama Advertindo,Jawa Tengah,
4012732,Account Manager (Sales Representative) - CIREBON,FIBERSTAR (PT. Mega Akses Persada),Cirebon,"account, les, manager, representative, sales"
4012731,GURU PPKN,Yayasan Surabaya European School,Surabaya,guru
4012730,HR Program Coordinator,PT Gunung Sewu Managemen Servis,Jakarta Raya,coordinator
1032892659,Terapis Kesehatan,Nakamura Holistic Therapy,Yogyakarta,
4012729,E-Commerce Experience Executive,Amway Indonesia,Jakarta Raya,executive
1032892654,Pension Accounting & Reporting,PT Asuransi Jiwa Manulife Indonesia,Jakarta Raya,"account, accounting"
4012728,SPV. Accounting,PT. Artha Adipersada,Surabaya,"account, accounting, spv"
1032875008,Petugas Penyuluh Lapangan (Kota Cirebon),PT New Hope Farm Indonesia,Cirebon,kota
1032892653,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Medan,"food, lead, leader, store"
1032892651,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Denpasar,"food, lead, leader, store"
4012727,Procurement,PT Hastari Adakara Investama,Jakarta Selatan,
4012726,Microsoft Power Platform,PT Astra Graphia Information Technology (AGIT),Jakarta Raya,for
1032892650,Sales KPR (Jakarta Utara),PT Danamas Insan Kreasi Andalan,Jakarta Utara,"jakarta, les, sales, utara"
4012724,Dokter Hewan,Yuri Petshop,Jawa Tengah,
4012723,CREW OUTLET,Tangting Mentai Kediri,Kediri,
4012721,General Affairs Assistant Manager,PT Putra Sinar Permaja,Jakarta Raya,"assistant, manager"
4012722,STAFF,PT Yasunli Abadi Utama Plastik,Bekasi,staff
1032892649,Direct Sales (Gowa),PT. Maha Sentral Sejati,Gowa,"les, sales"
4012720,Logistic Supervisor,PT Communication Cable Systems Indonesia Tbk,Banten,supervisor
4012718,Tutor Matematika,Bale Privat,Mataram,
1032875005,Admin Sales,Ivory Bridal Jakarta,Sleman,"admin, les, sales"
4012717,Maintenance Building,PT Diesel Utama Indonesia,Jakarta Raya,
1032892641,Team Leader KPR (Jakarta Selatan),PT Danamas Insan Kreasi Andalan,Jakarta Selatan,"jakarta, lead, leader, selatan, team"
4012716,Android Programmer,PT. Cxrus Solutions Indonesia,Tangerang,and
4012715,Finance Accounting Staff,PT Sinar Mulia Makmur,Jakarta Raya,"account, accounting, finance, staff"
1032875002,Penimbang Ayam,PT New Hope Farm Indonesia,Cirebon,
4012714,Staff Engineering,PT. CENTRAL MOTOR WHEEL INDONESIA,Karawang,"engineer, engineering, staff"
1032892634,Team Leader KPR (Jakarta Timur),PT Danamas Insan Kreasi Andalan,Jakarta Timur,"jakarta, lead, leader, team, timur"
4012712,Marketing Communication Specialist,PT Acer Indonesia,Jakarta Pusat,"marketing, specialist"
4012711,PRAMUSAJI,Gorengan Yudir,Jakarta Timur,
4012710,Karyawan Pramusaji,Warung Marisa,Banjarmasin,
4012708,CASHIER,PT Knitto Tekstil Indonesia,Surabaya,
4012707,Staff IT Magang,PT Surya Inti Aneka Pangan,Sidoarjo,staff
1032892628,IT Helpdesk Support,PT Metrodata Electronics Tbk,Jakarta Barat,support
4012706,Supervisor PPIC (Pasuruan),PT Ultra Prima Abadi (Orang Tua Group),Jawa Timur,supervisor
1032892627,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Tangerang,"food, lead, leader, store"
4012705,QS Engineer Project,PT Murinda Iron Steel,Jawa Barat,"engineer, project"
4012704,HR Manager,"PT, Pan Pacific Jakarta",Jakarta Utara,manager
4012703,TAX SUPERVISOR (MANDARIN ONLY),PT Zhongtsing New Energy,Jakarta Selatan,"and, mandarin, supervisor, tax"
4012702,Messenger (Kurir),PT Sinar Mulia Makmur,Jakarta Raya,
4012701,Software Tester,PT Karya Solusi Prima Sejahtera,Tangerang,
1032892620,Admin Tracking,PT Danamas Insan Kreasi Andalan,Medan,admin
4012699,Sales Support,Ofi Indonesia,Jakarta Raya,"les, sales, support"
1032892616,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Cirebon,"food, lead, leader, store"
4012698,ASSISTANT MANAGER SALES & MARKETING FIRE EXTINGUISHER,PT Dharmesta Swasti Mandiri,Jakarta Raya,"assistant, les, manager, marketing, sales"
1032892612,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Depok,"food, lead, leader, store"
4012696,Product Design Lead,PT WAHYU SALURAN BERKAT,Jakarta Barat,"design, lead, product"
4012695,Vice Manager of Planning and Procurement Department,PT Meulaboh Power Generation,Meulaboh,"and, manager"
4012694,GURU SMP,SMP Al Izzah,Jawa Timur,guru
4012693,Relationship Officer,PT Tokoplas Ecommerce Indonesia,Jakarta Pusat,"office, officer"
1032892605,Team Leader KPR (Jakarta Utara),PT Danamas Insan Kreasi Andalan,Jakarta Utara,"jakarta, lead, leader, team, utara"
1032892606,Finance Staff,PT Ondel Teknologi Indonesia,Jakarta Utara,"finance, staff"
1032892607,SR Generalis,PT Valdo Sumber Daya Mandiri,Depok,
4012692,Logistic Supervisor,Indonesia Equipment Centre,Jakarta Utara,supervisor
1032874975,SPG Bank Swasta (Demak),PT Danamas Insan Kreasi Andalan,Demak,
4012690,Supervisior,Gaharu Konstruksindo,Bekasi,
4012689,Business Executive,PT B. Braun Medical Indonesia,"Jakarta Raya,Tangerang,Makassar,Batam","business, executive"
4012688,LEGAL & IR,PT NX Logistics Indonesia,Bekasi,legal
1032892600,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Bandung,"food, lead, leader, store"
4012687,Asst. Manager Marcomm,PT Tritunas Bangun Perkasa,Batam,manager
1032859562,Cook Helper,Good Quarter,Samarinda,cook
4012686,SALESMAN (ACCOUNT OFFICER),PT Dharmesta Swasti Mandiri,Jakarta Raya,"account, les, office, officer, sales"
4012685,Legal Land Acquisition & Permit Senior Officer,PT Triyasa Propertindo (Member of Tiara Marga Trakindo Group),Jakarta Selatan,"and, legal, office, officer, senior"
4012684,Sales Representative,Karma Group,Jakarta Raya,"les, representative, sales"
4012682,ACCOUNTING SUPERVISOR,PT Prima Sasana Adicipta,Jakarta Raya,"account, accounting, supervisor"
4012680,FINANCE ACCOUNTING ADMIN,PT Dharmesta Swasti Mandiri,Jakarta Raya,"account, accounting, admin, finance"
4012679,Internal Audit,PT. Artha Adipersada,Surabaya,"audit, intern, internal"
4012678,Sales Supervisor (AREA JAWA TENGAH) (019),PT. MEKAR ARMADA INVESTAMA,Semarang,"area, les, sales, supervisor"
4012677,Tenaga Penjahit,TOKO ASLAN dan JASA JAHIT,Surabaya,
1032892595,Team Leader KPR (Jakarta Pusat),PT Danamas Insan Kreasi Andalan,Jakarta Pusat,"jakarta, lead, leader, pusat, team"
1032892594,Terapis Kesehatan Surabaya,Nakamura Holistic Therapy,Surabaya,surabaya
4012675,Staff Administrasi,PT Luceli Pangan Indonesia,Jakarta Utara,"admin, staff"
4012674,COST ACCOUNTING STAFF,PT Dharmesta Swasti Mandiri,Jakarta Raya,"account, accounting, staff"
4012672,Staff Paramedis,Teratai Fertility Clinic,Jakarta Raya,staff
4012671,Golang Developer,PT Kamoro Maxima Integra,Jakarta Raya,developer
1032892591,Store Leader Food & Beverages,PT Kawan Lama Sejahtera,Jakarta Barat,"food, lead, leader, store"
4012669,Sales & Marketing Executive,PACKWELL,Bekasi,"executive, les, marketing, sales"
4012667,STAFF  PURCHASING,,Jakarta Pusat,"purchasing, staff"
4012666,ACCOUNTING STAFF,PT Dharmesta Swasti Mandiri,Jakarta Raya,"account, accounting, staff"
4012665,Admin Procurement,PT Alvindo Catur Sentosa,Jakarta Raya,admin
4012664,Karyawan Pramusaji,Kedai3 Pandu,Jambi,
4012663,SALES MANAGER – ELECTRICAL KITCHEN & HOME APPLIANCES,CV. Anugerah Jaya Abadi,Jakarta Raya,"les, manager, sales"
4012661,Sales Force,Garuda Jaya Motor,Banyuwangi,"for, les, sales"
4012658,Admin Corporate,PT PrimaGraphia Digital,Jakarta Pusat,"admin, corporate"
4012657,TALENT TIKTOK,Muda Solusindo,Sidoarjo,
4012656,TAX STAFF,PT Dharmesta Swasti Mandiri,Jakarta Raya,"staff, tax"
1032892579,SPB (Kab Bandung Barat),PT Danamas Insan Kreasi Andalan,Bandung,"and, bandung, barat, kab"
4012653,Dokter Umum,Puskesmas Meliau,Pontianak,
1032892578,Deputy Store Manager,PT Kawan Lama Sejahtera,Demak,"manager, store"
9924320,Engineer Unit Process Engineering,Infineon Technologies Batam P.T.,Batam,"engineer, engineering"
4012651,HR Manager,,Bekasi,manager
9924308,People Operations Manager - Indonesia,Carousell Pte Ltd,Jakarta Raya,"indonesia, manager, operation"
4012650,Security Officer ( SEKWAN),G4S Indonesia,Jakarta Raya,"office, officer"
4012649,Staff Gudang,PT Artha Graha Sukses Mandiri,Madiun,staff
4012648,Waiter/ss,Tilam Daun,Bali,
4012647,Sales Marketing,PT Wijaya Sukses Indo,Jakarta Barat,"les, marketing, sales"
1032874941,Manager,Margaria Group ( PT Al-Fath ),Yogyakarta,manager
4012645,Project Coordinator / Supervisor,PT.BIRO TEKNIK SINAR BARU,Surabaya,"coordinator, project, supervisor"
4012644,Part Network Development & Product Analyst,PT Daya Adicipta Motora,Jawa Barat,"analyst, development, product"
4012642,Finance & Accounting Supervisor,PT KENCANA GRAHA OPTIMA,Jakarta Raya,"account, accounting, finance, supervisor"
4012641,IT Infrastucture & Network Security Supervisor,PT Communication Cable Systems Indonesia Tbk,Jakarta Raya,supervisor
4012640,ADMIN ONLINE,UNNI KOREAN FOOD,Jawa Timur,admin
4012639,Linux Expert L2,PT. Berca Hardayaperkasa,Jakarta Raya,
4012638,Procurement Bandung,PT Smartfren Telecom Tbk,Bandung,"and, bandung"
4012637,Import Staff,PT Sembilan Sejahtera,Jakarta Utara,staff
4012636,Credit Marketing Officer / Account Officer (Penempatan Kalsel-Kaltim),PT Indomobil Finance Indonesia,"Kalimantan Selatan,Kalimantan Timur","account, marketing, office, officer"
4012635,SALES / MARKETING,PT Central Global Indochem,Surabaya,"les, marketing, sales"
4012633,Pramuniaga,LITIRA Fruits,Jember,
4012632,Admin,Satria Antaran Prima (Palu),Palu,admin
1032859514,Remedial Officer (Medan),PT Swapro International,Medan,"medan, media, office, officer"
4012631,KEY ACCOUNT EXECUTIVE ( KAE ),PT Sanden Intercool Indonesia,Tangerang,"account, executive"
4012630,CAPTAIN FLOOR - CHINESEE RESTAURANT,Boga Group,Jakarta Raya,restaurant
4012629,[Urgently Hiring] Social Media Specialist,PT Akademi Fambam Indonesia (KYZN),Jakarta Selatan,"media, social, specialist"
4012628,Account Manager (Sales Representative) - MAKASSAR,FIBERSTAR (PT. Mega Akses Persada),Makassar,"account, les, manager, representative, sales"
4012627,Engineering & QC Asisten Manager,PT Whetron Jaya Indonesia,Bekasi,"engineer, engineering, manager"
4012626,Retail Planning & Merchandising Manager,Gokomodo,Jakarta Selatan,"and, manager, retail"
4012625,MARKETING COMMUNICATION,CV. PAKIS JAYA GARMINDO,Surakarta,marketing
4012624,Admin Warehouse (Penempatan Palembang),PT Karya Solusi Prima Sejahtera,Palembang,admin
4012623,SAP Consultant,PT ABISHAR TECHNOLOGIES INDONESIA,Jakarta Raya,consultant
4012622,IT Support,PT. Swift Logistics Solutions (Jakarta),"Bandung,Cimahi",support
4012621,Credit Analyst,PT KREDIT PLUS TEKNOLOGI,Tangerang,analyst
4012620,IT Security Helpdesk,PT SENTRA INOVASI SOLUSI,Jakarta Pusat,
4012618,Social Media Internship,HPI-Agro,Jakarta Barat,"intern, internship, media, social"
4012617,MARKETING,PT Global Jet Cargo,Jawa Tengah,marketing
4012616,Product Manager,PT Shape-Up Indonesia,Jakarta Selatan,"manager, product"
4012615,AREA SALES MANAGER,PT. PANTI KOSMETIKA BARU,Sumatera Selatan,"area, les, manager, sales"
4012614,CONTROL CONTRACT CLAIM & COMPLAIN,Korindo Group,Tangerang,control
4012613,Recruiter,PT Concentrix Services Indonesia,Jakarta Raya,
4012612,Conten creator,Lima Star,Depok,creator
4012611,Kepala Administrasi dan Finance (Banjarmasin placement),,Banjar,"admin, finance, kepala"
4012610,Karyawan Doorsmeer,BP Doorsmeer Hidrolik,Medan,
4012609,Content Creator Media Sosial,Essenli Shop,Semarang,"content, creator, media"
4012607,UI/UX Desainer,PT Tempo Inti Media Harian,Jakarta Raya,
4012606,Internal Audit Staff,PT. Makmur Prima Trading,Tangerang,"audit, intern, internal, staff"
4012604,Senior Business Development Manager,PT. Aurora Group,Jakarta Raya,"business, development, manager, senior"
4012603,Supply Chain Manager,PT. Aurora Group,Jakarta Raya,manager
4012602,DRAFTER,PT Multi Teknologi Inspeksi,Tangerang,
4012601,Technical Consultant,PT Indonesia Global Solusindo,Jakarta Barat,"consultant, technical"
4012600,ACCOUNTING MANAGER,PT. MEKAR ARMADA INVESTAMA,Jakarta Raya,"account, accounting, manager"
4012598,Raw Material Inspection Staff,PT Maxxis International Indonesia,Cikarang,staff
4012597,Sales Engineer,PT Alvindo Catur Sentosa,Jakarta Raya,"engineer, les, sales"
4012596,HRD & GA OFFICER,PT Pesta Pora Abadi,Malang,"office, officer"
4012594,Videographer,Elshe Global Care,Jakarta Raya,
4012593,Production Team Leader,PT. Adis Dimension Footwear,Tangerang,"lead, leader, product, production, team"
5090701,Advanced Cyber Security Architect / Engineer,Honeywell,Jakarta Selatan,engineer
4012592,General Affair Supervisor,PT. MEKAR ARMADA INVESTAMA,Jakarta Pusat,supervisor
4012591,"Supervisor Finance, Accounting & Tax",PT Abadi Energi Nabati,Jakarta Pusat,"account, accounting, finance, supervisor, tax"
4012590,KOL Manager,PT Dua Puluh Empat Jam Online (UniPin),Tangerang,manager
4012589,Sales Lapangan,Kepingin durian,Bekasi,"les, sales"
4012588,Sales Admin Controller,PT Smartfren Telecom Tbk,Jakarta Raya,"admin, control, les, sales"
4012586,Commercial Administration,PT. Satya Langgeng Sentosa,Jakarta Barat,admin
4012585,Marketing Officer (Solo),PT Asuransi Raksa Pratikara,Surakarta,"marketing, office, officer"
4012584,HR & GA Manager,PT Talian Infodinamika,Jakarta Barat,manager
4012583,Import Product License,PT Duta Intiguna Yasa (MR DIY),Jakarta Raya,product
4012581,HRGA Assistant Manager,PT NX Logistics Indonesia,Bekasi,"assistant, manager"
4012580,Barista,Barehands Coffee,Bekasi,
4012579,IT Operations Staff,Yayasan Bina Nusantara,Jawa Barat,"operation, staff"
4012578,Partnership Manager,Finmas,Jakarta Raya,manager
4012577,SOUNDMAN / OPERATOR SOUND SYSTEM,Yayasan Terang Bagi Sejahtera Bangsa,Semarang,"operator, system"
4012576,Accounting Tax,PT Alvindo Catur Sentosa,Jakarta Raya,"account, accounting, tax"
4012575,Ocean Freight Officer,PT Crane Worldwide Logistics Indonesia,Jakarta Selatan,"office, officer"
4012574,Production Supervisor,PT. Adis Dimension Footwear,Banten,"product, production, supervisor"
4012573,Technology Section Head,Yayasan Bina Nusantara,Jakarta Barat,head
4012572,Technical Lead,Yayasan Bina Nusantara,Jakarta Barat,"lead, technical"
4012571,Associate,PT Sinergi Mataniari Pratama,Jakarta Barat,associate
4012570,IOS Developer,Yayasan Bina Nusantara,Jakarta Barat,developer
4012568,BRANCH MANAGER CAR - BATAM,PT Mega Auto Finance,Batam,"car, manager"
4012567,Staff Content Creator,Mamojo Adventure,Malang,"content, creator, staff"
4012566,Application Development Officer - Fullstack,Yayasan Bina Nusantara,Jakarta Barat,"development, office, officer"
4012564,Senior Software Engineer,Yayasan Bina Nusantara,Jakarta Barat,"engineer, senior"
4012563,DRAFTER BANGUNAN,Hadi Jaya Karya Group,Kediri,
4012562,Senior Database Administrator,Yayasan Bina Nusantara,Jakarta Barat,"admin, data, senior"
4012560,Staff Marketing,PT Formula Land,Yogyakarta,"marketing, staff"
4012561,Aluminium Billet Caster Metallurgy,PT. Aluprima Pacific Industries,Serang,
